Date,Open,High,Low,Close,Volume
1994-02-23,5733.91,5769.19,5665.97,5769.19,43200100
1994-02-24,5769.19,5795.43,5647.16,5670.71,46442300
1994-02-25,5670.71,5676.62,5571.09,5666.58,51423500
1994-02-26,5666.58,5718.63,5590.27,5590.27,39353800
1994-02-28,5590.27,5590.27,5379.01,5414.64,986000
1994-03-01,5414.64,5472.3,5362.88,5452.44,53014100
1994-03-02,5452.44,5497.95,5415.73,5429.37,48254800
1994-03-03,5429.37,5465.88,5399.6,5457.74,38751200
1994-03-04,5457.74,5681.39,5457.74,5672.87,73091000
1994-03-05,5672.87,5729.79,5634.36,5671.46,62539300
1994-03-07,5671.46,5808.77,5647.59,5647.59,80747700
1994-03-08,5647.59,5647.59,5456.68,5456.68,55564900
1994-03-09,5456.68,5477.55,5361.73,5466.69,49859700
1994-03-10,5466.69,5480.38,5366.03,5366.03,41852500
1994-03-11,5366.03,5438.86,5317.83,5327.57,48921100
1994-03-12,5327.57,5401.98,5273.1,5273.1,39376100
1994-03-14,5273.1,5333.87,5231.34,5333.87,40392300
1994-03-15,5333.87,5333.87,5249.22,5274.24,34326000
1994-03-16,5274.24,5341.93,5274.24,5331.34,38068000
1994-03-17,5331.34,5397.06,5331.34,5397.06,39080100
1994-03-18,5397.06,5423.25,5274.81,5274.81,45674500
1994-03-19,5274.81,5274.81,5177.88,5194.63,35296600
1994-03-21,5194.63,5243.18,5187.56,5220.73,30414000
1994-03-22,5220.73,5261.84,5125.64,5261.84,39809000
1994-03-23,5261.84,5358.54,5235.17,5331.27,49822700
1994-03-24,5331.27,5369.35,5315.6,5326.99,43577400
1994-03-25,5326.99,5352.87,5301.06,5352.87,36153400
1994-03-26,5352.87,5433.46,5332.21,5332.21,45765800
1994-03-28,5326.99,5342.85,5295.88,5331.9,33898400
1994-03-30,5331.9,5350.97,5314.21,5320.06,30906300
1994-03-31,5320.06,5320.06,5225.96,5249.22,728000
1994-04-01,5249.22,5313.19,5242.09,5308.87,34038200
1994-04-02,5308.87,5432.23,5308.87,5420.98,41738200
1994-04-06,5420.98,5496.59,5419.73,5481.86,50017800
1994-04-07,5481.86,5547.03,5462.37,5475.68,55812100
1994-04-08,5475.68,5553,5475.68,5528.47,50587500
1994-04-09,5528.47,5583.12,5523.81,5565.84,52530100
1994-04-11,5565.84,5616.57,5488.48,5488.48,51550400
1994-04-12,5488.48,5509,5426.17,5475.34,52557200
1994-04-13,5475.34,5488.72,5443.06,5453.14,38161000
1994-04-14,5453.14,5491.29,5444.28,5461.99,32711000
1994-04-15,5461.99,5599.82,5461.99,5592.9,60898500
1994-04-16,5592.9,5696.61,5585.81,5585.81,56910600
1994-04-18,5585.81,5690.13,5585.81,5690.13,51106900
1994-04-19,5690.13,5707.16,5641.82,5675.75,58991200
1994-04-20,5675.75,5760.72,5675.75,5692.32,70569400
1994-04-21,5692.32,5760.1,5692.32,5741.47,59413600
1994-04-22,5741.47,5838.25,5741.47,5837.03,82423600
1994-04-23,5837.03,5944.19,5808.64,5837.33,81085000
1994-04-25,5837.33,5919.25,5837.33,5918.55,73224600
1994-04-26,5918.55,5976.02,5843.95,5851.16,90076200
1994-04-27,5851.16,5888.81,5805.35,5882.98,63186100
1994-04-28,5882.98,5959.68,5882.98,5887.86,81339500
1994-04-29,5887.86,5887.86,5729.12,5729.12,65539700
1994-04-30,5729.12,5758.8,5694.27,5737.33,968000
1994-05-02,5737.33,5781.7,5727.95,5777.48,46578400
1994-05-03,5777.48,5800.35,5670.52,5800.35,58370500
1994-05-04,5800.35,5916.9,5800.35,5907.54,89863200
1994-05-05,5907.54,5993.03,5907.54,5916.77,84426300
1994-05-06,5916.77,5992.64,5914.74,5953.27,70617800
1994-05-07,5953.27,6064.07,5953.27,5981.73,77493400
1994-05-09,5981.73,6053.77,5981.63,5996.8,66539200
1994-05-10,5996.8,6009.4,5916.41,5937.37,57219900
1994-05-11,5937.37,6024.47,5937.37,6024.47,62045600
1994-05-12,6024.47,6109.34,6000.38,6004.38,87534500
1994-05-13,6004.38,6061.95,5992.4,6061.95,60188900
1994-05-14,6061.95,6116.36,6061.95,6092.02,61945700
1994-05-16,6092.02,6153.24,6092.02,6114.78,71764100
1994-05-17,6114.78,6122.32,6015.83,6015.83,67521200
1994-05-18,6015.83,6060.02,5975.18,5983.25,62903300
1994-05-19,5983.25,6009.68,5939.4,5944.61,58387100
1994-05-20,5944.61,5974.91,5870.5,5905.79,50058400
1994-05-21,5905.79,5910.38,5831.18,5831.18,32570300
1994-05-23,5831.18,5850.05,5795.71,5817.68,31135700
1994-05-24,5817.68,5835.44,5761.73,5769.12,32725000
1994-05-25,5769.12,5835.69,5760.4,5775.18,36261800
1994-05-26,5775.18,5852.36,5773.26,5852.36,35814100
1994-05-27,5852.36,5868.54,5804.7,5806.77,41555100
1994-05-28,5806.77,5871.7,5806.77,5871.7,33993900
1994-05-30,5871.7,5934.5,5871.7,5934.5,48228400
1994-05-31,5934.5,5960.06,5880.87,5891.56,1195000
1994-06-01,5891.56,5978.04,5891.56,5961.45,63115800
1994-06-02,5961.45,6004.03,5941.11,5956.62,57593900
1994-06-03,5956.62,6058.73,5956.62,6023.69,71618000
1994-06-04,6023.69,6070.48,6009.68,6039.33,53888100
1994-06-06,6039.33,6118.69,6039.33,6077.25,73781200
1994-06-07,6077.25,6104.65,6028.03,6069.85,66356200
1994-06-08,6069.85,6153.43,6069.85,6098.58,83923400
1994-06-09,6098.58,6098.58,5942.38,5942.38,72669100
1994-06-10,5942.38,6008.77,5942.38,5994.66,52939100
1994-06-11,5994.66,6080.86,5994.66,6073.43,58210700
1994-06-14,6073.43,6177.96,6073.43,6098.94,75693600
1994-06-15,6098.94,6134.45,6064.49,6115.06,57545800
1994-06-16,6115.06,6221.37,6115.06,6149.64,96143800
1994-06-17,6149.64,6202.74,6116.57,6159.74,68799600
1994-06-20,6159.74,6159.74,6038.41,6038.41,57759800
1994-06-21,6038.41,6038.41,5948.97,5948.97,46803600
1994-06-22,5948.97,5958.9,5923.53,5957.61,40629100
1994-06-23,5957.61,5986.42,5854.17,5871.14,52673300
1994-06-24,5871.14,5941.13,5871.14,5939.62,47409400
1994-06-25,5939.62,5939.62,5852.19,5903.35,43881500
1994-06-27,5903.35,5930.08,5851.84,5866.95,46568300
1994-06-28,5866.95,5915.97,5866.95,5874.56,41548300
1994-06-29,5874.56,5937.67,5874.56,5933.15,41286100
1994-06-30,5933.15,5972.14,5913.9,5932.6,917000
1994-07-02,5932.6,6011.75,5932.6,6005.84,41012400
1994-07-04,6005.84,6089.53,6005.84,6067.63,64422300
1994-07-05,6067.63,6125.99,6046.39,6064.95,64091100
1994-07-06,6064.95,6149.5,6064.95,6115.18,86609900
1994-07-07,6115.18,6169.62,6095.34,6095.34,75123800
1994-07-08,6095.34,6198.43,6095.34,6191.79,90537500
1994-07-09,6191.79,6272.97,6154.32,6185.27,85492000
1994-07-11,6185.27,6324.97,6185.27,6313,68859700
1994-07-12,6313,6401.92,6313,6331.36,104435000
1994-07-13,6331.36,6384.28,6282.29,6318.23,91475600
1994-07-14,6318.23,6392.88,6283.57,6304.61,85028300
1994-07-15,6304.61,6407.5,6304.61,6407.5,88181100
1994-07-18,6407.5,6574.26,6407.5,6533.46,131210000
1994-07-19,6533.46,6600.43,6498.02,6526.39,119257000
1994-07-20,6526.39,6590.67,6474.3,6474.3,106175000
1994-07-21,6474.3,6583.68,6474.3,6577.7,91721900
1994-07-22,6577.7,6681.04,6496.6,6496.6,126341000
1994-07-23,6496.6,6559.48,6485.87,6556.23,75202800
1994-07-25,6656.23,6701.52,6556.23,6688,107710000
1994-07-26,6688,6794.27,6688,6727.22,107439000
1994-07-27,6727.22,6754.81,6658.67,6661.34,90718500
1994-07-28,6661.34,6731.16,6609.62,6642.13,94213300
1994-07-29,6642.13,6757.52,6642.13,6749.4,100664000
1994-07-30,6749.4,6848.1,6720.05,6720.05,2360000
1994-08-01,6720.05,6852.55,6720.05,6839.02,116360000
1994-08-02,6839.02,6919.6,6796.59,6879.56,126851000
1994-08-03,6879.56,6940.24,6711.93,6723.56,129952000
1994-08-04,6723.56,6789.57,6675.39,6789.57,85448500
1994-08-05,6789.57,6920.78,6789.57,6919.21,123329000
1994-08-06,6919.21,6984.5,6911,6940.32,106258000
1994-08-09,6940.32,7020.29,6933.87,6944.91,108968000
1994-08-10,6944.91,6976.08,6810.79,6838.01,106470000
1994-08-11,6838.01,6899.28,6618.14,6692.02,102891000
1994-08-12,6692.02,6707.86,6591.14,6628.14,74641300
1994-08-13,6628.14,6680.09,6563.91,6563.91,52072200
1994-08-15,6563.91,6614.11,6539.76,6543.57,50763300
1994-08-16,6543.57,6630.19,6543.57,6583.9,59152400
1994-08-17,6583.9,6645.9,6583.9,6645.9,70014300
1994-08-18,6645.9,6724.32,6570.02,6586.16,107113000
1994-08-19,6586.16,6777.42,6586.16,6766.38,109835000
1994-08-20,6766.38,6818.66,6748.58,6805.84,101382000
1994-08-22,6805.84,6902.17,6805.84,6838.6,120839000
1994-08-23,6838.6,6838.6,6740.14,6798.19,87694300
1994-08-24,6798.19,6917.17,6798.19,6862.14,100397000
1994-08-25,6862.14,6945.08,6843.76,6858.01,90285000
1994-08-26,6858.01,6881.1,6821.89,6881.1,58533100
1994-08-27,6881.1,6974.58,6881.1,6953.04,81308000
1994-08-29,6953.04,7069.86,6953.04,7040.52,100097000
1994-08-30,7040.52,7069.89,6964.82,6980.28,96950800
1994-08-31,6980.28,7034.2,6980.28,7008.11,1412000
1994-09-01,7008.11,7085.8,6960.04,6974.15,99717400
1994-09-02,6974.15,7011.34,6951.19,7010.63,68662000
1994-09-03,7010.63,7015.22,6938.53,6951.25,64647800
1994-09-05,6951.25,6966.21,6863.29,6866.32,63395300
1994-09-06,6866.32,6897.77,6829.8,6830.47,57126200
1994-09-07,6830.47,6956.87,6830.47,6895.93,77881100
1994-09-08,6895.93,6955.47,6895.93,6928.58,60214200
1994-09-09,6928.58,6999.23,6928.58,6987.2,59396700
1994-09-10,6987.2,7044.01,6985.12,6999.82,58550800
1994-09-12,6999.82,7042.07,6964.36,6967.48,57346000
1994-09-13,6967.48,6991,6902.9,6955.02,56996300
1994-09-14,6955.02,7025.18,6942.95,7025.18,69878700
1994-09-15,7025.18,7129.07,6989.97,6989.97,105801000
1994-09-16,6989.97,7028.88,6929.92,6981.2,67329500
1994-09-17,6981.2,7066.16,6981.2,7048.24,74563400
1994-09-21,7048.24,7092.06,6977.17,6999.44,64303100
1994-09-22,6999.44,6999.44,6889.88,6889.88,54337500
1994-09-23,6889.88,6930.28,6880.02,6930.28,49447700
1994-09-24,6930.28,6969.91,6909.35,6922.02,46261900
1994-09-26,6922.02,7025.76,6911.21,7025.76,48408400
1994-09-27,7025.76,7102.1,7025.76,7029.1,74070700
1994-09-29,7029.1,7110.18,7029.1,7101.13,69027500
1994-09-30,7101.13,7126.84,7066.41,7091.13,1157000
1994-10-01,7091.13,7155.3,7091.13,7135.12,53076800
1994-10-03,7135.12,7194.93,7135.12,7183.75,64162400
1994-10-04,7183.75,7228.33,7171.11,7179.92,57821900
1994-10-05,7179.92,7179.92,6920.49,6944.59,83909200
1994-10-06,6944.59,6944.59,6653.32,6653.32,70264300
1994-10-07,6653.32,6741.53,6558.34,6620.36,70900300
1994-10-08,6620.36,6676.14,6214.48,6214.48,59265800
1994-10-11,6214.48,6275.7,5916.4,6124.71,78445300
1994-10-12,6124.71,6501.29,6124.71,6495.78,87694400
1994-10-13,6495.78,6626.39,6406.4,6626.39,85014500
1994-10-14,6626.39,6638.86,6513.05,6567.77,83295800
1994-10-15,6567.77,6695.46,6567.77,6695.46,74087800
1994-10-17,6695.46,6778.34,6695.46,6731.23,79063600
1994-10-18,6731.23,6764.28,6701.21,6755.53,72848000
1994-10-19,6755.53,6817.46,6630.88,6669.1,89614000
1994-10-20,6669.1,6761.37,6665.17,6761.37,68351800
1994-10-21,6761.37,6904.57,6761.37,6839.78,108686000
1994-10-22,6839.78,6848.6,6688.41,6770.96,68828700
1994-10-24,6770.96,6830.7,6742.39,6742.39,62895000
1994-10-26,6742.39,6742.39,6678.49,6685.87,43750500
1994-10-27,6685.87,6700.89,6594.97,6594.97,44496400
1994-10-28,6594.97,6646.34,6561.71,6604.98,41789100
1994-10-29,6604.98,6638.21,6501.9,6526.47,906000
1994-11-01,6526.47,6526.47,6201.21,6201.21,52817800
1994-11-02,6201.21,6372.65,6153.87,6342.66,57883100
1994-11-03,6342.66,6363.3,6290.65,6306.29,44602000
1994-11-04,6306.29,6375.94,6278.31,6369.11,37126600
1994-11-05,6369.11,6424.14,6369.11,6372.21,35672000
1994-11-07,6372.21,6372.21,6317.74,6320.02,25851300
1994-11-08,6320.02,6386.49,6320.02,6348.2,29718500
1994-11-09,6348.2,6450.37,6348.2,6449.99,41212000
1994-11-10,6449.99,6491.72,6444.68,6444.68,38014700
1994-11-11,6444.68,6521.93,6444.68,6482.68,41698500
1994-11-14,6482.68,6504.76,6391.95,6393.27,26957800
1994-11-15,6393.27,6399.62,6339.4,6381.8,24943500
1994-11-16,6381.8,6416.54,6345.64,6346.78,21803500
1994-11-17,6346.78,6346.78,6291.88,6297.88,19637500
1994-11-18,6297.88,6351.51,6297.88,6350.71,20549400
1994-11-19,6350.71,6459.51,6350.71,6449.68,30351600
1994-11-21,6449.68,6460.9,6404.62,6404.62,31774700
1994-11-22,6404.62,6422,6332.69,6345.27,31013600
1994-11-23,6345.27,6371.48,6241.66,6371.48,39452000
1994-11-24,6371.48,6430.23,6340.02,6340.02,47087800
1994-11-25,6340.02,6424.28,6340.02,6421.82,42078800
1994-11-26,6421.82,6459.62,6409.26,6439.65,38060600
1994-11-28,6439.65,6475.22,6384.2,6384.2,34191600
1994-11-29,6384.2,6403.9,6355.08,6388.1,28076500
1994-11-30,6388.1,6411.14,6357.96,6363.72,678000
1994-12-01,6363.72,6471.41,6363.72,6444.05,42807900
1994-12-02,6444.05,6503.66,6431.01,6479.82,54863000
1994-12-05,6479.82,6824.2,6479.82,6750.22,103913000
1994-12-06,6750.22,6754.51,6674.5,6709.47,87942300
